ATP,Tournament_Int,Date,Series_Int,Court_Int,Surface_Int,Round_Int,Best_of,Winner,Player1,Player2,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds,Player1_Implied_Prob,Player2_Implied_Prob,Player1_Encoded,Player2_Encoded,Winner_Encoded
5,1.6127,2017-01-11,2.9693,3.6494,4.4983,5.2511,3,KohlschreiberP.,KohlschreiberP.,ThompsonJ.,3.4965075614664802,4.330733340286331,0.9242589015233319,1.252762968495368,0.6579,0.4,237,440,1
5,1.6127,2017-01-11,2.9693,3.6494,4.4983,5.2511,3,EvansD.,GranollersM.,EvansD.,3.6375861597263857,4.219507705176107,1.0296194171811581,1.095273387402595,0.5556,0.5025,177,130,0
5,1.6127,2017-01-11,2.9693,3.6494,4.4983,5.2511,3,TroickiV.,TroickiV.,LorenziP.,3.4011973816621555,3.7376696182833684,0.8458682675776092,1.451613827240533,0.7519,0.3058,450,267,1
5,1.6127,2017-01-11,2.9693,3.6494,4.4983,5.2511,3,KuznetsovAn.,DeMinaurA.,KuznetsovAn.,5.811140992976701,3.8918202981106265,1.451613827240533,0.8415671856782188,0.3058,0.7576,97,250,0
5,1.6127,2017-01-11,2.9693,3.6494,4.4983,5.2511,3,ThiemD.,ThiemD.,EliasG.,2.1972245773362196,4.406719247264253,0.7608058290337599,1.8764069432883397,0.8772,0.1808,440,124,1
5,1.6127,2017-01-12,2.9693,3.6494,4.4983,5.6489,3,MullerG.,CuevasP.,MullerG.,3.1354942159291497,3.5553480614894135,1.184789984909162,0.9631743177730056,0.4405,0.6173,89,318,0
5,1.6127,2017-01-12,2.9693,3.6494,4.4983,5.6489,3,TroickiV.,TroickiV.,KohlschreiberP.,3.4011973816621555,3.4965075614664802,1.0116009116784799,1.1151415906193203,0.5714,0.4878,450,228,1
5,1.6127,2017-01-12,2.9693,3.6494,4.4983,5.6489,3,KuznetsovAn.,CarrenoBustaP.,KuznetsovAn.,3.4339872044851463,3.8918202981106265,1.0152306797290584,1.1151415906193203,0.5682,0.4878,68,250,0
5,1.6127,2017-01-12,2.9693,3.6494,4.4983,5.6489,3,EvansD.,EvansD.,ThiemD.,4.219507705176107,2.1972245773362196,1.5830939370944985,0.8109302162163288,0.2584,0.8,134,439,1
5,1.6127,2017-01-13,2.9693,3.6494,4.4983,5.2101,3,MullerG.,TroickiV.,MullerG.,3.4011973816621555,3.5553480614894135,0.9669838461896731,1.1817271953786161,0.6135,0.4425,450,318,0
5,1.6127,2017-01-13,2.9693,3.6494,4.4983,5.2101,3,EvansD.,EvansD.,KuznetsovAn.,4.219507705176107,3.8918202981106265,1.220829921392359,0.9439058989071285,0.4184,0.6369,134,250,1
5,1.6127,2017-01-14,2.9693,3.6494,4.4983,5.3011,3,MullerG.,EvansD.,MullerG.,4.219507705176107,3.5553480614894135,1.264126727145683,0.9242589015233319,0.3937,0.6579,134,318,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,DeMinaurA.,DeMinaurA.,MelzerG.,5.71042701737487,4.477336814478207,1.2383742310432684,0.9321640810304452,0.4082,0.6494,97,296,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,ChardyJ.,AlmagroN.,ChardyJ.,3.7612001156935624,4.290459441148391,1.0885619528146082,1.0331844833456545,0.5076,0.5525,5,72,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,TroickiV.,TroickiV.,DzumhurD.,3.58351893845611,4.3694478524670215,0.797507195884188,1.6582280766035324,0.8197,0.2353,450,120,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,EstrellaBurgosV.,BedeneA.,EstrellaBurgosV.,4.700480365792417,4.6443908991413725,0.7701082216960737,1.803358605071407,0.8621,0.1972,39,128,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,HarrisonR.,HarrisonR.,MahutN.,4.418840607796598,3.7376696182833684,0.9858167945227652,1.1474024528375417,0.5952,0.4651,195,271,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,NishikoriK.,KuznetsovAn.,NishikoriK.,3.828641396489095,1.791759469228055,2.1077860146889784,0.7371640659767196,0.1383,0.9174,257,331,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,ZverevM.,ZverevM.,GarciaLopezG.,3.9318256327243257,4.31748811353631,0.8285518175661483,1.506297153514587,0.7752,0.2849,497,149,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,QuerreyS.,HalysQ.,QuerreyS.,5.049856007249537,3.4965075614664802,1.410986973710262,0.8586616190375188,0.3226,0.7353,189,365,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,BerdychT.,BerdychT.,VanniL.,2.3978952727983707,5.062595033026967,0.712949807856125,2.5128460184772416,0.9615,0.0882,44,456,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,TomicB.,BellucciT.,TomicB.,4.143134726391533,3.332204510175204,1.3787660946990992,0.8712933659434192,0.3367,0.7194,40,443,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,RublevA.,RublevA.,LuY.H.,5.030437921392435,4.110873864173311,1.3887912413184778,0.8671004876833833,0.3322,0.7246,392,268,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,IsnerJ.,KravchukK.,IsnerJ.,4.48863636973214,2.995732273553991,2.0425181875752383,0.7419373447293773,0.149,0.9091,245,203,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,CilicM.,CilicM.,JanowiczJ.,2.0794415416798357,5.6131281063880705,0.7419373447293773,2.0515563381903004,0.9091,0.1475,78,207,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,JaziriM.,SoedaG.,JaziriM.,4.941642422609304,4.04305126783455,1.2149127443642704,0.9439058989071285,0.4219,0.6369,426,210,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,MurrayA.,MurrayA.,MarchenkoI.,0.6931471805599453,4.564348191467836,0.6981347220709843,3.1742967814702334,0.9901,0.0436,327,276,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,LajovicD.,RobertS.,LajovicD.,4.02535169073515,4.553876891600541,1.0260415958332743,1.1019400787607843,0.5587,0.4975,382,254,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,SchwartzmanD.,SchwartzmanD.,CuevasP.,4.007333185232471,3.1354942159291497,1.1052568313867783,1.0188473201992472,0.495,0.565,406,85,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,LackoL.,RamosVinolasA.,LackoL.,3.295836866004329,4.804021044733257,0.9820784724121582,1.1537315878891892,0.5988,0.4608,376,253,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,KhachanovK.,KhachanovK.,MannarinoA.,3.970291913552122,4.127134385045092,0.9932517730102834,1.1378330018213911,0.5882,0.4717,226,274,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,LorenziP.,DuckworthJ.,LorenziP.,4.68213122712422,3.784189633918261,0.9820784724121582,1.1537315878891892,0.5988,0.4608,120,267,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,SeppiA.,SeppiA.,MathieuP.H.,4.499809670330265,4.330733340286331,0.8586616190375188,1.4182774069729414,0.7353,0.3195,408,284,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,RubinN.,FratangeloB.,RubinN.,4.736198448394496,5.303304908059076,0.9555114450274363,1.1969481893889715,0.625,0.4329,144,390,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,BublikA.,BublikA.,PouilleL.,5.337538079701318,2.833213344056216,1.601405740736836,0.8109302162163288,0.2525,0.8,63,361,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,SelaD.,GranollersM.,SelaD.,3.6635616461296463,4.219507705176107,1.0296194171811581,1.091923300517313,0.5556,0.5051,177,401,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,EvansD.,EvansD.,BagnisF.,3.9512437185814275,4.189654742026425,0.8241754429663495,1.528227857008557,0.7813,0.277,134,18,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,TsongaJ.W.,MonteiroT.,TsongaJ.W.,4.430816798843313,2.5649493574615367,2.7219531062712017,0.7030975114131134,0.0704,0.9804,321,449,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,SockJ.,SockJ.,HerbertP.H.,3.044522437723423,4.30406509320417,0.7884573603642703,1.691939133945844,0.8333,0.2257,425,196,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,JohnsonS.,DelbonisF.,JohnsonS.,3.8066624897703196,3.4339872044851463,1.5686159179138452,0.8153648132841944,0.2632,0.7937,103,212,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,KyrgiosN.,KyrgiosN.,EliasG.,2.6390573296152584,4.356708826689592,0.7275486072772779,2.203869120054888,0.9346,0.1241,258,124,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,WawrinkaS.,KlizanM.,WawrinkaS.,3.5553480614894135,1.6094379124341003,2.4159137783010487,0.7178397931503168,0.098,0.9524,234,472,0
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,DarcisS.,DarcisS.,GrothS.,4.276666119016055,5.093750200806762,0.9439058989071285,1.208960345836975,0.6369,0.4255,92,178,1
6,1.8566,2017-01-16,2.9709,3.6494,4.4983,5.1257,5,FedererR.,MelzerJ.,FedererR.,5.707110264748875,2.8903717578961645,2.505525936990736,0.712949807856125,0.0889,0.9615,307,134,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,KohlschreiberP.,KohlschreiberP.,BasilashviliN.,3.5263605246161616,4.532599493153256,0.797507195884188,1.6544112780768316,0.8197,0.2364,237,28,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,DutraSilvaR.,DonaldsonJ.,DutraSilvaR.,4.624972813284271,6.0867747269123065,0.8020015854720274,1.6134299337036377,0.813,0.2488,117,119,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,YoungD.,YoungD.,FabbianoT.,4.454347296253507,4.955827057601261,0.9162907318741551,1.2725655957915476,0.6667,0.3891,486,131,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,SimonG.,MmohM.,SimonG.,5.25227342804663,3.258096538021482,1.7698546338400052,0.7747271675523681,0.2053,0.8547,317,410,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,ZverevA.,ZverevA.,HaaseR.,3.2188758248682006,4.060443010546419,0.7466879474879753,2.0028304393079956,0.9009,0.156,496,184,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,BerlocqC.,AlbotR.,BerlocqC.,4.574710978503383,4.51085950651685,1.0577902941478545,1.0612565021243408,0.5319,0.5291,3,42,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,NishiokaY.,NishiokaY.,BoltA.,4.605170185988092,6.450470422144176,0.928219302739429,1.247032293786383,0.6536,0.4032,339,51,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,RaonicM.,BrownD.,RaonicM.,4.204692619390966,1.3862943611198906,2.474856313934499,0.712949807856125,0.0919,0.9615,60,375,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,GoffinD.,GoffinD.,OpelkaR.,2.4849066497880004,5.342334251964811,0.7608058290337599,1.8687205103641833,0.8772,0.1825,164,342,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,TiafoeF.,KukushkinM.,TiafoeF.,4.59511985013459,4.6913478822291435,1.2383742310432684,0.9321640810304452,0.4082,0.6494,251,441,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,CarrenoBustaP.,CarrenoBustaP.,PolanskyP.,3.4657359027997265,4.890349128221754,0.797507195884188,1.6563214983329508,0.8197,0.2358,68,358,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,NadalR.,MayerF.,NadalR.,3.912023005428146,2.302585092994046,2.4865719291070616,0.712949807856125,0.0907,0.9615,297,322,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,EdmundK.,EdmundK.,GiraldoS.,3.8501476017100584,4.5217885770490405,0.8285518175661483,1.501852701754163,0.7752,0.2865,125,161,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,BaghdatisM.,YouzhnyM.,BaghdatisM.,4.2626798770413155,3.6109179126442243,1.1969481893889715,0.9555114450274363,0.4329,0.625,487,17,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,ThiemD.,ThiemD.,StruffJ.L.,2.1972245773362196,4.07753744390572,0.8285518175661483,1.506297153514587,0.7752,0.2849,440,431,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,MullerG.,FritzT.,MullerG.,4.543294782270004,3.367295829986474,1.420695787837223,0.8544153281560676,0.3185,0.7407,145,318,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,WhittingtonA.,WhittingtonA.,PavlasekA.,5.272999558563747,4.465908118654584,1.332366019094335,0.887891257352457,0.3584,0.6993,479,353,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,BautistaAgutR.,PellaG.,BautistaAgutR.,4.406719247264253,2.70805020110221,2.1838015570040787,0.7323678937132266,0.1269,0.9259,360,29,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,GasquetR.,GasquetR.,MottB.,2.9444389791664403,5.662960480135946,0.7030975114131134,2.725235025856311,0.9804,0.0701,153,316,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,DolgopolovO.,CoricB.,DolgopolovO.,4.0943445622221,4.248495242049359,1.0784095813505903,1.0438040521731147,0.5155,0.5435,85,114,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,ThompsonJ.,ThompsonJ.,SousaJ.,4.343805421853684,3.6375861597263857,1.247032293786383,0.9242589015233319,0.4032,0.6579,442,421,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,StepanekR.,TursunovD.,StepanekR.,6.0063531596017325,4.634728988229636,1.9139771019523042,0.7561219797213337,0.173,0.885,456,429,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,KarlovicI.,KarlovicI.,ZeballosH.,3.091042453358316,4.23410650459726,0.8285518175661483,1.5129270120532565,0.7752,0.2825,222,487,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,EscobedoE.,MedvedevD.,EscobedoE.,4.1588830833596715,4.882801922586371,0.8919980393051105,1.3270750014599193,0.6944,0.361,303,127,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,ChungH.,ChungH.,OlivoR.,4.663439094112067,4.382026634673881,0.7884573603642703,1.6789639750827108,0.8333,0.2294,77,341,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,FerrerD.,JasikaO.,FerrerD.,5.673323267171493,3.1780538303479458,1.814824742159051,0.7654678421395714,0.1946,0.8696,212,135,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,PaireB.,PaireB.,HaasT.,3.871201010907891,3.9318256327243257,0.797507195884188,1.6409365794934714,0.8197,0.2404,353,183,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,MonfilsG.,VeselyJ.,MonfilsG.,3.9889840465642745,1.9459101490553132,1.5216989981260935,0.8241754429663495,0.2793,0.7813,468,312,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,FogniniF.,FogniniF.,LopezF.,3.8918202981106265,3.4011973816621555,1.1474024528375417,0.9858167945227652,0.4651,0.5952,143,265,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,DimitrovG.,OConnellC.,DimitrovG.,5.44673737166631,2.772588722239781,2.7087166456453704,0.7030975114131134,0.0714,0.9804,343,109,0
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,DjokovicN.,DjokovicN.,VerdascoF.,1.0986122886681098,3.713572066704308,0.7227059828014898,2.354228326145884,0.9434,0.1049,112,462,1
6,1.8566,2017-01-17,2.9709,3.6494,4.4983,5.1257,5,IstominD.,DodigI.,IstominD.,5.14166355650266,4.770684624465665,1.0188473201992472,1.1019400787607843,0.565,0.4975,113,204,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,NishikoriK.,NishikoriK.,ChardyJ.,1.791759469228055,4.290459441148391,0.7323678937132266,2.1598687907924505,0.9259,0.1304,338,72,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,JaziriM.,BublikA.,JaziriM.,5.337538079701318,4.04305126783455,1.3164082336557241,0.8960880245566357,0.3663,0.6897,63,210,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,TsongaJ.W.,TsongaJ.W.,LajovicD.,2.5649493574615367,4.553876891600541,0.7178397931503168,2.448415541205585,0.9524,0.0946,455,254,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,LackoL.,SelaD.,LackoL.,4.219507705176107,4.804021044733257,0.887891257352457,1.324418957401803,0.6993,0.3623,407,253,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,ZverevM.,ZverevM.,IsnerJ.,3.9318256327243257,2.995732273553991,1.332366019094335,0.883767540168595,0.3584,0.7042,497,203,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,BerdychT.,HarrisonR.,BerdychT.,4.418840607796598,2.3978952727983707,1.7884205679625405,0.7701082216960737,0.2008,0.8621,195,41,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,WawrinkaS.,WawrinkaS.,JohnsonS.,1.6094379124341003,3.4339872044851463,0.8109302162163288,1.5769147207285403,0.8,0.2604,476,212,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,TroickiV.,LorenziP.,TroickiV.,3.784189633918261,3.58351893845611,1.6428726885203377,0.8020015854720274,0.2398,0.813,280,446,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,FedererR.,FedererR.,RubinN.,2.8903717578961645,5.303304908059076,0.7030975114131134,2.7140322727797574,0.9804,0.071,138,390,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,DarcisS.,SchwartzmanD.,DarcisS.,4.007333185232471,4.276666119016055,0.9669838461896731,1.1786549963416462,0.6135,0.4444,406,88,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,QuerreyS.,QuerreyS.,DeMinaurA.,3.4965075614664802,5.71042701737487,0.8285518175661483,1.5216989981260935,0.7752,0.2793,371,95,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,SeppiA.,KyrgiosN.,SeppiA.,2.6390573296152584,4.499809670330265,0.7371640659767196,2.1150499691472033,0.9174,0.1372,258,402,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,EvansD.,EvansD.,CilicM.,3.9512437185814275,2.0794415416798357,1.780024213009634,0.7747271675523681,0.2028,0.8547,134,77,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,SockJ.,KhachanovK.,SockJ.,3.970291913552122,3.044522437723423,1.4655675420143985,0.8415671856782188,0.3003,0.7576,226,416,0
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,TomicB.,TomicB.,EstrellaBurgosV.,3.332204510175204,4.6443908991413725,0.7227059828014898,2.2710944259026746,0.9434,0.1151,445,128,1
6,1.8566,2017-01-18,2.9709,3.6494,4.4983,5.2511,5,MurrayA.,RublevA.,MurrayA.,5.030437921392435,0.6931471805599453,3.0368742168851663,0.6981347220709843,0.0504,0.9901,392,321,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,GasquetR.,GasquetR.,BerlocqC.,2.9444389791664403,4.51085950651685,0.7080357930536961,2.6518325211039815,0.9709,0.0759,153,42,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,CarrenoBustaP.,EdmundK.,CarrenoBustaP.,3.8501476017100584,3.4657359027997265,1.000631880307906,1.1314021114911006,0.5814,0.4762,125,67,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,KohlschreiberP.,KohlschreiberP.,YoungD.,3.5263605246161616,4.454347296253507,0.8754687373538999,1.366091653802371,0.7143,0.3425,237,482,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,SimonG.,DutraSilvaR.,SimonG.,6.0867747269123065,3.258096538021482,2.3045830956567186,0.7227059828014898,0.1109,0.9434,122,410,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,BautistaAgutR.,BautistaAgutR.,NishiokaY.,2.70805020110221,4.605170185988092,0.7178397931503168,2.3532782073095637,0.9524,0.105,34,332,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,DimitrovG.,ChungH.,DimitrovG.,4.663439094112067,2.772588722239781,1.9501867058225735,0.7514160886839212,0.1658,0.8929,77,109,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,FerrerD.,FerrerD.,EscobedoE.,3.1780538303479458,4.882801922586371,0.8064758658669485,1.6114359150967734,0.8065,0.2494,139,127,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,IstominD.,DjokovicN.,IstominD.,1.0986122886681098,4.770684624465665,0.6981347220709843,3.100092288878234,0.9901,0.0472,112,204,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,RaonicM.,RaonicM.,MullerG.,1.3862943611198906,3.367295829986474,0.797507195884188,1.6544112780768316,0.8197,0.2364,377,318,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,GoffinD.,StepanekR.,GoffinD.,4.634728988229636,2.4849066497880004,1.6448050562713916,0.8020015854720274,0.2392,0.813,434,163,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,MonfilsG.,MonfilsG.,DolgopolovO.,1.9459101490553132,4.248495242049359,0.797507195884188,1.6620303625532709,0.8197,0.2342,319,114,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,KarlovicI.,WhittingtonA.,KarlovicI.,5.272999558563747,3.091042453358316,1.4279160358107101,0.8544153281560676,0.3155,0.7407,479,217,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,ZverevA.,ZverevA.,TiafoeF.,3.2188758248682006,4.6913478822291435,0.7793248768009975,1.7578579175523736,0.8475,0.2083,496,441,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,PaireB.,FogniniF.,PaireB.,3.8918202981106265,3.871201010907891,1.000631880307906,1.128171090909654,0.5814,0.4785,143,348,0
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,ThiemD.,ThiemD.,ThompsonJ.,2.1972245773362196,4.343805421853684,0.797507195884188,1.6544112780768316,0.8197,0.2364,440,440,1
6,1.8566,2017-01-19,2.9709,3.6494,4.4983,5.2511,5,NadalR.,BaghdatisM.,NadalR.,3.6109179126442243,2.302585092994046,2.191653532286764,0.7323678937132266,0.1258,0.9259,23,322,0
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,SeppiA.,SeppiA.,DarcisS.,4.499809670330265,4.276666119016055,0.9932517730102834,1.144222799920162,0.5882,0.4673,408,88,1
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,TsongaJ.W.,SockJ.,TsongaJ.W.,3.044522437723423,2.5649493574615367,1.2669476034873244,0.9162907318741551,0.3922,0.6667,425,449,0
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,ZverevM.,ZverevM.,JaziriM.,3.9318256327243257,4.04305126783455,1.095273387402595,1.0438040521731147,0.5025,0.5435,497,210,1
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,WawrinkaS.,TroickiV.,WawrinkaS.,3.58351893845611,1.6094379124341003,1.927164106234258,0.7561219797213337,0.1704,0.885,450,472,0
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,MurrayA.,MurrayA.,QuerreyS.,0.6931471805599453,3.4965075614664802,0.7030975114131134,2.6864860231863696,0.9804,0.0731,327,365,1
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,EvansD.,TomicB.,EvansD.,3.332204510175204,3.9512437185814275,0.9516578757114463,1.2029723039923526,0.6289,0.4292,445,130,0
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,NishikoriK.,NishikoriK.,LackoL.,1.791759469228055,4.804021044733257,0.7080357930536961,2.655352412101761,0.9709,0.0756,338,253,1
6,1.8566,2017-01-20,2.9709,3.6494,4.4983,5.1351,5,FedererR.,BerdychT.,FedererR.,2.3978952727983707,2.8903717578961645,1.2412685890696329,0.9321640810304452,0.4065,0.6494,44,134,0
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,GoffinD.,GoffinD.,KarlovicI.,2.4849066497880004,3.091042453358316,0.8153648132841944,1.5665304114228238,0.7937,0.2639,164,217,1
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,ThiemD.,PaireB.,ThiemD.,3.871201010907891,2.1972245773362196,1.728109442151599,0.7839015438284094,0.216,0.8403,353,439,0
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,BautistaAgutR.,BautistaAgutR.,FerrerD.,2.70805020110221,3.1780538303479458,0.9001613499442714,1.3001916620664788,0.6849,0.3745,34,135,1
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,IstominD.,CarrenoBustaP.,IstominD.,3.4657359027997265,4.770684624465665,0.8458682675776092,1.4539530095937052,0.7519,0.3049,68,204,0
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,NadalR.,NadalR.,ZverevA.,2.302585092994046,3.2188758248682006,0.8415671856782188,1.4701758451005926,0.7576,0.2985,329,493,1
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,RaonicM.,SimonG.,RaonicM.,3.258096538021482,1.3862943611198906,1.801709800081223,0.7747271675523681,0.1976,0.8547,417,375,0
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,MonfilsG.,MonfilsG.,KohlschreiberP.,1.9459101490553132,3.5263605246161616,0.7884573603642703,1.6992786164338898,0.8333,0.2237,319,228,1
6,1.8566,2017-01-21,2.9709,3.6494,4.4983,5.1351,5,DimitrovG.,GasquetR.,DimitrovG.,2.9444389791664403,2.772588722239781,1.208960345836975,0.9516578757114463,0.4255,0.6289,153,109,0
6,1.8566,2017-01-22,2.9709,3.6494,4.4983,5.8628,5,ZverevM.,ZverevM.,MurrayA.,3.9318256327243257,0.6931471805599453,2.8610573702273894,0.7030975114131134,0.0607,0.9804,497,321,1
6,1.8566,2017-01-22,2.9709,3.6494,4.4983,5.8628,5,WawrinkaS.,SeppiA.,WawrinkaS.,4.499809670330265,1.6094379124341003,2.134166441369082,0.7371640659767196,0.1342,0.9174,408,472,0
